Sample,pos_H_1_4,pos_H_2_0,pos_H_3_1,pos_H_3_2,pos_H_4_0,pos_H_4_3,pos_H_5_1,pos_H_5_2,pos_H_5_3,pos_H_5_4,pos_C_6_0,pos_C_6_2,pos_C_6_3,pos_C_7_0,pos_C_7_2,pos_C_7_3,pos_C_7_4,pos_C_8_0,pos_C_8_2,pos_C_8_4
label,HA,HA,HA,HA,HA,HA,HA,HA,HA,HA,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
Com_17059_pos,83432.0196567,65176.1434125,98451.5595541,66128.8525638,87279.2881077,80948.8488916,77498.2212314,44012.6526549,103295.008215,66801.8907734,58305.5233693,66946.4061462,103476.824297,79851.7941657,79725.9380486,84776.8789708,78294.7726339,73788.7799182,45112.1435199,55802.1825636
Com_17067_pos,33537.9444385,63931.2232329,43214.3966025,23566.5967667,62904.3847965,55047.4865526,29853.6635818,54304.2555301,32372.3592791,124821.009327,56195.0668162,63256.1607269,58141.0957909,45518.9413322,38475.3644965,68384.3433635,56731.788821,37714.1368694,45643.4845139,57848.356685
Com_1708_pos,1480901.98152,757050.113079,2188853.96349,496802.169407,1335379.46166,237366.769197,609594.087982,879878.168697,727172.263347,149589.110117,3590798.88451,2975734.32916,4490526.9581,5486842.97195,4332027.26177,3360658.0127,1464028.84144,823273.524377,1919366.25105,880120.489332
Com_17105_pos,36006.9583532,104088.735374,48071.7829179,58363.5001572,34463.4664721,36989.9107633,23392.0846985,22327.6637135,55257.5464049,61778.7948007,22828.6321657,54407.7991075,25057.1762731,52526.9079347,34451.7824039,50710.9659502,34253.7559662,36526.9208236,47754.4210882,34000.6969468
Com_1710_pos,1009396.39519,956690.708708,705014.583311,745060.060881,522594.422858,744934.689943,3864208.2464,654639.77254,590455.967855,580598.95068,636086.539709,462554.765271,800504.608979,455818.949746,362879.278373,809742.326661,434710.324269,829409.375374,599145.597854,487575.629434
Com_17126_pos,111414.37196,28538.0302951,53002.5373255,25760.1191268,16838.6844599,10962.1268474,35725.3551293,68198.7692109,9350.66073807,33497.4414702,48392.3886295,28431.1662083,47565.2534152,14296.6419893,19575.0259446,19622.9867359,31009.4054032,11189.5267085,9915.70652002,8686.86944854
Com_17134_pos,54485.3326854,66982.7428331,80701.0413237,62840.2098852,92297.5659738,82394.8068902,64662.3220515,37216.2870467,55831.1117554,69168.738268,42906.6857676,58332.3406433,74976.8676001,110941.914849,57343.7372894,46361.5634424,108277.626803,119475.697608,95266.6498176,93090.0591281
Com_17139_pos,12460.1176177,103493.724077,44809.5034902,55579.2762376,38927.4509362,69080.0564378,24956.2040732,21289.7287498,18286.7559935,87272.6141179,39797.0834919,27355.2299697,30280.3024482,49112.5960486,45168.2430941,17302.1031061,75770.837069,55607.7376967,34993.2981391,47820.7289512
Com_17155_pos,10744.2146436,73463.160852,49783.3415457,27276.5138767,12719.8109017,36411.3789656,19832.4901976,18226.6058243,10510.0432632,56257.8615693,37229.3778857,21150.223652,57715.6788551,31450.7270844,56886.8734276,68494.0543289,118940.51265,51271.1935232,74937.6850284,73011.2063601
Com_17174_pos,32272.9899388,64200.4150745,36745.3924317,21834.4693628,51485.523079,59614.2125092,34336.1401239,46634.5217723,46656.3615391,122672.067314,35457.8349772,44712.881337,34047.368784,26579.0868625,54245.5154463,61282.5101329,75758.0522372,55160.2250664,53801.2963077,70994.8550311
Com_17216_pos,42246.2308277,57877.6597991,55782.3556382,45747.9691724,95199.0089428,67537.9951729,56737.5269705,40794.3465574,44530.5624654,96330.0766705,69186.1255241,74263.7787772,58633.7516392,102575.257457,71611.1946158,73871.7420363,117714.873157,78081.7591789,59734.8786312,61625.5312394
Com_17228_pos,44464.6546392,52315.4951501,55523.4816283,56264.2687383,62234.0050387,55153.3599536,98639.2723496,50694.294521,61820.7526796,78342.4328118,75623.2533075,51430.0524971,59253.9786354,77980.1362875,95868.6976857,70659.7554937,61909.8190933,96142.3915349,93779.7884635,71576.3659821
Com_17241_pos,14197.42584,73806.6554084,98007.3995025,88494.2501934,84732.5551273,115693.22738,36054.3153975,39754.5048362,53067.8275015,105720.192893,44813.2066256,49476.5348919,50121.6191372,57592.4206423,93071.2385023,35658.3005721,115233.032813,102267.068147,73760.5126024,57080.2895669
Com_17269_pos,66622.8891687,30203.198166,85613.5099646,67478.6374895,81433.6577922,38502.1289154,54444.4630783,45920.3220001,58311.7379834,55652.6149654,38970.9875767,100030.888556,66676.8046248,41279.0941668,74077.566925,54988.3833056,39795.3145095,60981.7125687,52089.4528954,75020.2339416
Com_17286_pos,18508.6969811,23969.7779809,18794.8633185,110969.213969,16528.7491262,30701.9026516,21427.3919218,9802.02131115,28061.1248761,13355.6195889,13450.3244439,13496.7985471,16155.4286879,11852.6946281,11702.9713498,11943.3885189,14011.1304583,28622.9351705,32179.9351805,31811.3171591
Com_172_pos,5248921.68218,1253548.23125,12155789.6345,3394727.37907,42292439.2809,5357171.79207,12907849.4911,1742470.54149,3458585.89314,61433595.59,2053994.4703,1171664.46572,5927599.56865,3487087.59075,3185513.36863,73132945.7636,33800518.6604,3300553.37331,3723260.57408,2238943.22053
Com_17303_pos,67605.2193678,86297.1303085,79531.8495569,67065.4369586,97749.3264545,114522.020743,83441.094954,45369.6023823,84861.3754732,84228.6282727,62078.0753652,52685.3314531,58955.5291675,79813.0126304,110585.669543,69749.1300261,84479.9259177,94684.131502,91468.4469284,103726.618867
Com_1730_pos,776316.115054,3941872.89891,1292291.72229,1533838.75976,1662319.56732,1430698.74242,167835.13803,2107571.64992,652410.857943,1358830.60082,2097733.54444,1476198.66414,2371814.32568,692265.534685,1909994.31904,2203009.42414,1558375.68131,1474693.72233,847223.5213,988520.71945
Com_1732_pos,3145663.51208,1805087.78159,930464.166313,1022436.40254,2781151.30436,2706287.04785,3497115.16034,2009888.9042,3875982.77848,936233.727522,2798015.58726,2653600.64766,1744518.81431,3125590.04804,2374993.16542,1743475.70445,2269505.02962,2049157.33343,3438327.31385,3546826.498
Com_17342_pos,56777.2009007,13276.8161247,62540.216211,20738.9788642,37481.0095312,32666.1385722,27661.5686549,23523.8429368,25342.6002072,16592.341962,34691.6202878,98733.8324406,50753.6113065,20839.4594181,73420.3985492,40060.6286303,17181.7246668,25857.0943021,41993.347549,26494.8144174
Com_17358_pos,84452.9328563,72552.5853481,69104.068312,26240.437407,101543.282824,48591.3035329,71373.4248077,66468.1602143,70998.1649362,89075.6743611,104191.711904,86439.9069482,61522.4059532,84505.9753501,114926.156792,66996.5583918,94688.8776081,100558.261032,72985.4858143,78930.9179998
Com_17369_pos,60024.5842015,26144.315993,30063.4269539,17693.7163328,19075.1638444,85029.1370223,93668.9692525,19461.37542,55303.0718616,12772.7592877,49449.865993,20674.6146073,10854.715068,19200.5312693,23394.7651577,11055.7552862,10765.8368882,72731.8850732,106894.685555,109342.243201
Com_17374_pos,12495.6032943,99614.2790709,41671.6216117,50171.8696823,22466.3828382,18082.2073504,12756.7922888,26808.9755247,18429.7272039,93530.2127916,42111.8119053,47355.5213862,35093.0881849,26164.8171745,46600.415934,39220.5335875,88333.1762929,13513.7953496,12515.2536407,15144.8049779
Com_17382_pos,17797.337241,22033.5956545,46734.8856441,109244.51073,21098.3900787,25693.7192797,12149.7675141,17276.2024096,16574.4985525,36716.1241636,30201.4286392,37782.8998324,34823.053928,29005.068084,27196.7733769,21058.5939614,32141.0841853,21289.8200051,20771.6385201,25986.900374
Com_17385_pos,43486.6855436,52856.0295638,25026.9979189,42969.2751802,120038.625614,54030.5183458,16296.6842714,44371.6254476,44140.1153592,21643.0707088,42380.5792729,89516.9911543,69865.90992,126062.524599,80850.2753432,48439.0008176,66797.0773041,55071.2233493,43414.1678534,41308.3013259
Com_17412_pos,69233.7049933,99005.2907716,39764.2900419,27283.9279302,105560.866381,24883.2931041,47192.8838961,59248.877017,27988.9836087,31084.684181,65982.1289506,40312.9426902,49005.4264489,63943.2978244,54895.9172535,57084.4228369,22904.4117547,45617.8534805,44034.3733176,44689.549433
Com_17427_pos,74199.5405831,60145.6975943,104211.468683,59537.4229737,86404.0394485,71726.2616015,66252.8676821,56620.0639868,73300.6546483,117825.953648,71504.884458,96380.4124426,104283.648774,81502.4355642,82929.6680322,48664.2035642,98230.8788265,90293.1507469,71653.3930237,66333.562168
Com_17438_pos,63881.5334892,23220.4719689,30421.9226732,33254.3559626,118882.181081,20235.4226932,42693.5625636,56398.6509103,36536.5527095,19128.2113326,49543.0788133,24500.95102,45132.0419988,39291.8256614,52619.5242347,42134.8877459,16872.4071855,36981.4574824,16335.8699711,32340.3808719
Com_17443_pos,48127.9122432,34894.7398103,38502.3747382,36075.3244586,118781.76404,106904.525115,51662.586405,34920.8216241,65117.9871761,32407.2172588,46819.3678749,43720.1416863,35405.6948787,65630.6619701,38916.9541206,66933.7249564,47129.7230058,43647.8248437,31629.5363108,40315.8788687
Com_1744_pos,181307.857057,163088.946404,579702.288271,3333366.38418,3686908.47636,4445502.9519,159204.125332,161929.025423,173183.434609,230766.769198,115379.232358,369134.571805,780219.605786,195912.573335,384471.433031,379454.602787,955493.413506,1200609.32812,2011111.80957,2420775.45413
Com_17459_pos,40449.965065,61112.1488652,76885.7285049,81405.3300003,104126.394132,93706.9906893,94976.0126344,59505.2953955,82412.9427644,62926.4870822,85555.3183054,78255.6917906,77376.2149877,100458.016994,94557.1505907,69384.7357669,85713.3451785,84713.3484014,87644.1804135,104331.35267
Com_17464_pos,26566.9117451,19955.9592865,27954.3091737,30616.5581349,22088.5241448,23123.2768184,23293.928372,31127.6437924,24417.4604198,50155.4883892,42533.4536851,41101.3274439,44720.3076203,25932.4061791,68439.4689735,78403.431179,113115.082337,30349.3119752,24688.196623,25062.6445488
Com_17481_pos,10786.3192125,76925.5535714,53257.3685315,23142.4359521,13602.0210267,44693.0678039,11841.3877701,9830.16935237,10731.3385892,63061.587664,51229.0419983,22381.7268939,45226.8412601,14942.4336299,61396.7717732,53822.194006,112906.761427,34575.7984596,7399.41376668,71601.641456
Com_17496_pos,31482.7695277,83228.6724932,69636.1928227,49986.4868116,38255.8474404,111075.223743,73225.3504293,45003.6639243,56503.6614964,20680.8911977,33471.5395674,22706.0537612,19367.4563865,22057.6292265,35757.9338516,16783.7443962,23792.2723789,68977.2095869,100830.936234,49362.0782699
Com_17499_pos,22510.7473058,17257.0974698,27548.1160597,18134.8488467,39002.1340107,38455.2476437,22680.1502288,13427.6933582,21464.6200281,71172.6368784,27156.975023,53267.5437415,57904.159639,41923.4051591,37210.3053597,96991.3815664,37032.7761045,34749.4488161,34056.7252142,33886.7511561
Com_17500_pos,24878.4481734,60483.6608808,63871.90233,61574.6784394,65862.6353086,74535.8045344,94491.9365217,63522.6192229,45156.0179774,36438.3278764,53591.5354457,51774.8337709,85636.4064143,79944.0707825,72791.3478215,72373.2997887,18683.4156927,50364.7251242,76624.2618749,95585.3550527
Com_17563_pos,32666.2953157,33200.6200207,50541.4787116,51270.3606298,54321.0581058,74631.1856268,40792.7958583,37868.4090489,35515.5560063,26206.5128544,28589.0778029,52905.5701519,43426.9170065,151508.642333,81492.8986405,45902.5508079,27119.532172,78620.3414489,47175.2983159,67832.974032
Com_17568_pos,63773.6625921,55967.02753,27118.6341268,16763.5251367,116543.458848,25412.2209948,50288.0917593,82111.1872231,51142.8968942,31204.9409608,38836.3904299,30670.1065626,17568.675668,19310.5568429,34856.7409617,21752.6958049,27662.7973458,69381.6593882,35059.6738763,26255.9245766
Com_17608_pos,46472.6389142,56090.6655308,60102.9107174,53942.1180533,56900.9231603,55871.6626884,92701.3046847,50966.6096383,75913.1896387,78787.0120122,59229.1636813,48427.3003783,43290.0602766,54991.2993476,83053.4288667,56986.9530776,73449.8203046,90967.9721124,78139.820477,68011.562129
Com_17621_pos,8470.50466143,6564.24801517,7705.4149174,8975.97406926,47634.0279273,6355.69775936,5807.92537381,19988.0348896,15272.3522254,5990.62224612,63979.5765002,94484.498243,82114.5242218,13076.6530467,25015.0592994,11930.5882613,4774.54341248,6570.7962593,4919.53079488,9427.79403807
Com_17627_pos,34788.5151257,38368.747102,68755.0288118,44940.5382836,29192.6909654,70113.2760855,29109.5097462,25104.6707953,21794.7733717,97752.3476469,30781.5922156,46669.7889586,68762.4282708,82335.4959918,44381.7418287,94957.1904728,79077.3310066,39576.2411228,46050.5186649,48995.2937068
Com_1764_pos,1379077.33768,1949709.85937,1516589.23091,1624579.04501,1612916.721,254283.138725,3699070.54775,850282.764134,1869731.67237,359948.413461,1036176.52034,731062.542858,496531.560328,694200.731007,807432.76041,308657.62446,784255.709105,1932640.12347,3814556.92025,3458048.38005
Com_17651_pos,102162.159153,47336.4163011,45272.2446682,38050.3725745,72843.6018636,67111.576398,87375.3187122,52133.2424883,65009.2884174,45553.3350604,52358.3861258,69352.587016,65831.6163615,89380.8374351,76475.2922573,36070.4938853,49680.5892059,63219.7437925,73873.1271895,51461.9977715
Com_17666_pos,45375.1852173,94894.6858791,69265.4621488,52421.8188721,57924.7202793,98350.1899462,47395.775753,35258.329649,50820.993704,64715.538954,51772.4814215,38382.4621958,36027.9506453,42204.1685281,47655.6644204,29745.4938934,44096.7819263,49290.7900774,38306.1512216,46586.1115214
Com_17676_pos,62794.7102517,37442.8188972,39526.819143,44888.9618764,65577.3610362,68592.2885145,48729.2166104,64571.4203755,65802.4075196,24953.9665669,98727.8845266,93526.906655,23986.670899,71367.307776,53397.0607171,35987.0110855,31894.9792089,61442.7750842,66118.7398262,64497.8706366
Com_17677_pos,46726.2022663,60383.2659135,44650.712737,55876.6604952,111651.427131,32528.8232915,45098.7596384,71633.7573136,80951.1088128,18050.0013048,62337.155246,61239.3244163,89041.7655109,148508.054377,63767.1156491,70636.1210357,25515.8913321,34818.3508451,30809.1558132,36285.2235312
Com_17689_pos,21743.1511102,38404.0110924,21198.7578427,17634.6002816,29219.4114506,36972.7038952,91437.5015388,33720.9532966,38251.6963354,43213.3156905,97095.2549625,38986.6899244,26801.1570956,26433.1578388,38066.0369479,25167.0840982,33837.8214389,45344.2459322,35813.3538588,43723.008227
Com_17702_pos,101191.103972,68600.8690203,26245.4059786,30529.4099444,33648.3536607,37156.3659989,45769.860521,32668.2070407,26478.7337893,39434.769367,38696.3313201,25826.9679039,28668.8094359,22713.2802018,23344.9415454,34863.4767946,32553.6129355,23067.7874905,25331.7176524,43779.1732011
Com_17718_pos,70762.3136234,24331.3603325,23787.1840201,33842.686417,91105.2090731,61559.9398287,72699.4795675,54305.416034,92187.7854757,7024.4936415,47479.3257167,25654.0540605,18220.6853915,32496.658255,23139.3843013,13908.41963,6687.86773528,92869.8802979,100893.493132,61650.1656808
Com_17726_pos,15086.9238963,17221.7794977,29231.1853686,9752.55143171,40292.1538791,47655.991926,20801.2218674,11377.2619509,40288.9087668,33637.0560912,16018.1572375,12435.1616026,25003.244518,38504.8393618,19349.7916341,24987.1943206,63345.4407783,40802.7372259,100845.309753,24476.6260481
Com_17730_pos,49447.1844853,54585.6196408,76205.4059297,59006.3825643,80612.7557262,73236.0197513,65220.8135149,41021.6639281,39926.9207303,84453.9869301,56085.2996872,46819.5677964,57862.1357849,103189.282718,108231.853166,79659.7431853,84041.70257,83114.6916147,63355.4677591,63481.7990152
Com_17733_pos,53077.5159395,29995.476657,33562.7631126,29345.512597,64562.3102764,26851.4669934,34507.5147124,25405.2834065,31006.347057,35196.8660721,44025.5837817,76565.9514865,105122.860775,36534.9815678,39406.8779739,57731.3072372,24400.5105411,37481.9343333,37028.9648704,34447.9514525
Com_17763_pos,56226.655926,22771.0609092,51213.0471727,46774.3755342,57178.216831,74308.1192539,90260.2792323,44855.1182449,56126.5893645,23529.5949427,48880.1283919,35562.021422,26660.241483,32033.3179888,86330.6709248,21637.4369033,16754.3057552,25845.0139778,82638.313018,80746.3997371
Com_17768_pos,6263.17813304,9879.02225507,6198.37036757,5865.26253839,16257.3928212,8216.54689835,4425.73500046,43034.6924862,5801.19859408,6758.62246078,101490.683629,6438.6679955,5649.30288383,42279.7896811,23229.446317,46348.2612539,8708.02791689,5982.60507268,5813.47203594,5373.65941146
Com_17778_pos,32066.6676496,24690.6363939,32149.4431392,33007.5825427,61979.0692946,40513.3015015,39007.9790992,26180.6493001,41719.4341223,46033.0277267,20404.0902145,90875.1191427,88234.7673886,28530.1427225,41767.7365841,92356.2916247,31177.8838976,49215.8575709,48350.699065,33453.5595797
Com_1777_pos,124231.148483,453875.686719,709464.366553,1067866.43163,563254.125371,456997.439845,105950.281434,553765.985154,254877.048284,2029851.15521,671056.656004,632021.500907,2293653.30754,3085876.14104,1094818.8833,3585370.37945,4357738.6837,201449.804614,672605.565586,1577020.6243
Com_17799_pos,46658.7893494,64591.0096738,54200.6231831,52523.5666258,78832.71008,72302.8057065,55912.339463,32135.4914104,72950.0265747,72179.2235332,48426.1195351,28191.9481071,38741.5176306,73984.9678467,64447.6952413,81988.372217,106811.643716,74881.5103968,52960.5508125,67335.1851898
Com_17807_pos,29573.7736738,11225.1322147,9721.39210818,9651.71141163,27925.670164,27884.4474811,24068.6764547,8332.70546136,23386.1412294,18529.0038982,10196.845981,6983.94759427,8563.1990912,45416.1103504,25570.9722255,29236.2182424,31420.0923167,70163.0307205,99298.9126304,89176.8553675
Com_17818_pos,7620.59780903,12689.6725258,11098.8582312,9321.46325638,8984.54864891,10749.2490587,5865.48923515,9478.29102468,6871.92133829,21754.830034,7532.80217071,9677.96838543,9081.21845667,8292.47048627,106493.770381,17865.4866122,18780.8816236,11309.8099144,74175.5242692,10851.9905434
Com_17826_pos,51794.7010918,26436.8309926,86322.9023112,60121.8771646,51467.6669752,73968.9929045,49102.6865611,58163.7910307,63773.3254561,77959.0028381,44529.5450253,57631.5064158,79847.9965646,35981.8875911,92295.0649279,91652.1326817,69990.0069425,100208.03028,79890.2982783,72256.6254194
Com_17829_pos,42593.3037284,55099.2047182,67552.7562318,42656.9334995,75964.8717577,84360.9709611,55972.7104342,38842.8505795,62196.7934086,81592.4537973,61456.8481879,48630.3520122,52581.7581574,75632.7928386,89061.4704236,91643.9800209,103589.885403,82010.4644729,77150.5607179,59788.0899628
Com_17838_pos,61781.3605605,55022.9962073,40759.1090779,43973.3284263,90274.4788612,104809.779082,67005.0124539,66494.1949145,40352.1738963,20491.2231916,45955.8655471,25463.1128729,54320.8457466,67783.5549842,46515.2649796,47683.5461874,59290.3452782,73613.5270155,97657.2958768,96828.6472179
Com_17854_pos,63277.8619789,77582.1777976,94467.8448578,75679.6862233,72105.3162195,86876.200741,71289.222503,54031.16024,90646.0898248,87276.7188582,61604.9973866,64127.8006706,79943.5623633,61461.494535,82176.5846017,75907.4087097,83483.985302,66802.4591474,92658.3122388,73978.7195352
Com_17864_pos,45039.0784597,47263.1641297,58544.732953,79937.2117178,70307.7823923,62991.506817,39600.7329691,52347.3536628,73880.3128279,61038.4848659,68483.8315228,46543.6855438,61097.0396516,100376.358929,53931.5935549,91176.0570278,77219.3618303,43195.7408844,54337.033857,62999.1562177
Com_17868_pos,23633.9306286,6966.54857605,3197.24863608,2907.8185673,3479.19481933,3415.80261059,88771.9378379,26005.6444348,4331.06239427,4427.41313532,3040.81027847,2727.00966895,2945.36376947,3808.47491707,3256.95109153,3920.77239408,4482.60680945,3192.19861531,2961.86917491,6482.87027217
Com_17887_pos,84078.2282141,86658.7483455,70905.7681231,56468.1634519,108562.501047,95724.0701462,44600.5577162,7603.21536585,70368.1451779,53157.8765476,68424.6179108,64608.5040547,13742.7458834,125697.310693,70701.8016259,90964.5940773,86075.3288304,98212.397322,89216.8516803,89694.8409564
Com_17892_pos,17970.1783857,65591.6069251,57213.2945066,30811.2083435,49494.7410006,96402.1786247,53186.5643706,17508.9852994,22105.4737759,76021.6721002,29008.4009508,35932.2643349,16558.4434167,63987.2969499,53109.7130817,29064.1910155,36841.7218641,79036.9120993,69544.4958499,110657.344612
Com_1789_pos,515653.959119,517458.833428,491058.767406,1074452.31631,670892.162311,916614.651302,501781.472567,1108660.2132,855422.06957,547822.778861,1236885.76321,806373.429672,4197714.86814,1569998.46916,2116327.19231,843059.341379,273112.808201,1071843.98811,884281.16371,1263456.17008
Com_17919_pos,23665.0487681,60783.5053652,39539.6660739,41262.7405405,45303.5506867,43317.9467532,88172.9324929,44401.8995459,22891.9682556,44847.1266309,51957.5400952,45166.2712244,52103.3834332,32070.7623435,48786.2339657,45929.1003721,41319.6275279,41836.638502,29891.8258999,33180.3715287
Com_17924_pos,51535.0644856,57111.2584067,59375.6562649,56390.7790063,70448.2876861,75949.946882,75990.4584366,43101.2262225,46093.520368,88108.215358,38052.5171373,52932.8444689,49310.4803022,69767.8187218,92873.2270879,67520.2431361,63123.0890677,73150.9222338,97727.0977079,62494.8822762
Com_17928_pos,35295.3523082,36140.0186552,32173.0168411,25878.8978731,37097.8857152,43587.0167397,87039.8190292,56851.2280176,43826.2561222,45586.5378157,99163.7952225,59173.6626852,25231.3263206,32082.1519716,36669.6751127,19862.1999755,37957.0158979,48394.9862296,45419.2220806,46114.6659455
Com_17947_pos,12785.0116488,10089.501561,30733.7680776,25246.4113152,11187.4195663,27933.6364291,12101.2324011,21786.1943687,12066.9044302,78262.092885,21225.7231106,19211.7509979,18180.2668547,30847.3551553,17160.5142479,25485.5885035,104713.615806,22031.6915406,17482.7985624,13195.626731
Com_17955_pos,23454.1634935,43509.8202047,32955.8265169,16671.9864501,28166.9070328,61913.8381484,25322.9922965,18958.1579363,48000.597998,108187.531269,18655.6480023,29201.2107213,33603.5307424,45960.3585926,52527.0526228,39708.8016548,88492.5033971,46141.1465785,67038.9100641,53305.2841046
Com_17956_pos,26818.6180588,59831.5508297,103959.408954,60242.2576337,38676.4962049,36357.741431,14352.6706509,31342.9433885,18759.7275564,11519.9775185,58166.0235923,85553.1359211,58038.383695,62090.2309746,51501.593106,44783.3033576,52411.6567549,57463.6829949,41086.3285045,56958.2996945
Com_17964_pos,97078.1105452,26393.6141952,24537.8004038,18048.4947433,44028.3928885,25340.7415074,22841.782193,24445.2130506,42018.4028717,25111.8138211,38806.0213453,15221.4937449,20669.4466924,18646.7132832,29346.7051089,15309.5933769,16392.0118799,23481.9584094,25391.1276679,18176.517244
Com_17965_pos,16517.3863304,60794.3688924,40952.5111135,41888.3924418,26938.2717796,36544.5662743,15120.7925072,13513.3581386,16423.7468057,60978.2504834,26556.4802302,31702.9393558,19532.9313607,45507.4627887,48520.2902397,34123.2411182,104257.081424,49199.5394206,35742.6275035,18831.8399894
Com_1796_pos,773225.248485,717598.383876,1405458.79869,956781.796083,4510213.20335,964008.604868,959408.840827,743431.827909,1106219.45545,975204.200735,755285.4325,870469.451072,645550.305107,854853.240551,831105.891654,748129.434755,642580.012411,921387.172152,966992.035836,893493.063375
Com_17978_pos,20851.2207972,17081.4315062,30051.8310468,19791.9231983,26449.7719044,30824.8922781,31104.8195011,18033.0887293,26266.5948703,32602.9294748,20013.0505459,18087.6454249,18352.9340539,23623.6550354,29000.6702634,89644.260273,44198.2755652,27431.7852598,25789.2794311,23191.3126836
Com_17981_pos,5159.85974522,3645.32088782,72243.4981777,3161.5472503,4068.78517418,4940.90294496,86199.7886224,3270.18378848,3789.32855187,107687.587247,55061.0346041,3900.47107298,3976.83102194,6121.15724746,5193.46223051,42850.5371175,6063.44279665,6373.95921996,71813.6207862,65226.2690614
Com_17987_pos,40123.7196614,26248.9412232,69736.4641714,64554.386202,48212.376236,60187.866417,63814.3321284,70207.0611156,67401.4133078,103535.24439,59027.0374906,66630.6354965,56255.8853512,84487.1365912,102315.255252,89594.6824628,86067.2566135,62951.7763107,83891.2471854,72862.4443846
Com_18004_pos,31355.8316514,90024.9958391,30041.0913548,17339.5646064,26848.5075714,20716.8138872,38760.329425,24585.8169984,20647.0450312,22971.3542291,25878.5454342,26270.570455,37968.2933129,20369.5709944,17432.4291888,21183.0039349,26808.1752715,22214.1584732,17700.6720845,23152.4819373
Com_18009_pos,46658.7091651,43667.1418842,72157.0917476,50278.0168774,47078.970568,23919.3996524,49557.9063589,31246.5739934,29830.2184444,29433.7813677,56557.8758905,50342.0814003,100767.594804,38787.9977401,90015.8267418,68337.2058633,33378.8063932,89425.9078499,66037.5477256,107277.829346
Com_18014_pos,29383.6743304,79649.5278604,54994.6834654,34523.0465138,40490.9277619,27675.5237181,37132.2286323,88587.93381,25897.4794753,29230.2582932,51968.3822501,88774.5737019,69903.246896,30473.5527711,60830.6744017,37489.8945598,33159.7692725,24645.3737583,49770.4780285,29031.0591841
Com_18026_pos,35905.6872941,61113.3155827,63732.4684856,82532.5219359,44651.6577562,47890.9386792,41719.1261719,46194.6742569,48236.0688559,103972.177032,74780.1191476,45878.2779418,46663.4196006,76001.2086313,103367.632908,51688.1137476,48436.423385,62378.8229991,65538.7385254,80303.4910593
Com_18030_pos,72571.7131308,44874.4990936,77194.016655,42892.9761308,51714.0442343,62967.6135757,68153.9131687,67198.7365489,88341.2831422,56526.8124836,74513.3322487,58391.1438654,78229.1255473,76803.0044967,81820.8048574,70553.5375021,88731.8452897,98567.3559019,62010.8071203,69911.5208518
Com_18035_pos,44882.6350236,58670.2646672,75493.7906646,57318.1353675,66541.4737531,101844.064655,63555.0351099,38939.5280114,71433.3080684,66706.9492782,48867.5719658,36562.1668509,45539.4809534,70782.1885251,66936.9174808,67136.0629963,83062.1243447,96528.4348984,80857.3693996,66691.2747667
Com_18047_pos,55122.1808511,62148.4825111,46043.8292187,47348.3005121,41906.6761997,30780.7721021,39812.7913579,26920.8053425,36964.7523199,62478.7568088,46247.7001393,42873.8795779,68779.9071613,67322.6577311,34628.7199449,88826.8640032,78392.7146604,73437.3424477,55052.0406939,56817.1402918
Com_18070_pos,61596.8610582,54400.4934179,63354.9706699,67844.745713,78016.9156771,68983.3287979,68905.8329547,59431.7528422,85306.3379072,77334.0718062,65928.1195974,51457.7422149,62045.8073388,82750.4266757,73951.1032424,64186.3498463,86335.1436277,100401.779656,95513.3621629,94633.2802119
Com_18073_pos,4015.27156578,11277.8076463,10161.3371171,64311.1110592,6177.12030339,12953.2710084,5103.97309871,5362.10667027,3883.63445834,13051.1280538,4042.42949909,4793.35580116,7809.00892856,5896.73501525,72551.2944976,5185.32713168,98884.462312,102630.126279,6508.67201803,5731.78251206
Com_18074_pos,37098.3105591,63138.1437084,46397.9052743,25749.7488975,36291.1344624,43022.2756948,27809.3060194,34503.5286064,17925.4060591,87802.0287045,28416.7499523,19361.4262676,36075.164166,39064.2137712,26498.5089369,45246.0152867,102580.606607,35536.5259774,33262.2683629,20027.3320189
Com_18077_pos,43856.7466979,70761.679729,55231.2039386,39508.2575962,43868.9866515,47800.3925591,86045.9677771,35813.82152,34394.5503129,52228.6857848,40857.7689044,33683.6141109,50911.7984494,45378.8087765,48925.6582702,57339.4406967,40392.8385447,53114.7320518,42022.7907194,34611.9591969
Com_18079_pos,52019.0144106,43996.9981825,50135.7324543,22776.7619874,72555.0725768,28574.7569814,37820.5754773,48904.3915127,48282.2466009,31448.3028195,96866.2091259,81004.3529826,45214.5428407,40599.1629061,42748.2650432,29782.2005786,35799.441028,31292.4655093,33018.1990264,30131.3709923
Com_18081_pos,42551.8438828,88907.3078487,56519.6589782,48252.3326853,69058.6385277,56864.1902176,46488.4676046,35799.6448103,60972.8561713,77679.7590927,50238.275398,64546.0044481,39929.3690672,75059.2007931,59309.5356473,68546.5718247,78701.5286427,76047.144095,48674.0253325,58278.6556182
Com_18082_pos,54052.1590629,77262.2988533,80002.3336058,65100.7782566,103553.28419,101063.008845,69298.5109725,45108.0124431,73918.6747997,90219.1706815,80845.2852333,57992.1151227,57536.5754693,77963.14543,92391.2568535,75114.2340803,95606.8168586,100190.938467,81946.0922324,96552.7135948
