Sample,neg_H_1_4,neg_H_2_0,neg_H_3_1,neg_H_3_2,neg_H_4_0,neg_H_4_3,neg_H_5_1,neg_H_5_2,neg_H_5_3,neg_H_5_4,neg_C_6_0,neg_C_6_2,neg_C_6_3,neg_C_7_0,neg_C_7_2,neg_C_7_3,neg_C_7_4,neg_C_8_0,neg_C_8_2,neg_C_8_4
label,HA,HA,HA,HA,HA,HA,HA,HA,HA,HA,CR,CR,CR,CR,CR,CR,CR,CR,CR,CR
Com_596_neg,199859.147833,1843959.78803,4265923.67932,2144992.12059,2014322.70432,937332.822023,1625966.72528,499064.241413,438380.82319,3216118.20903,1101676.76197,1717124.53064,1469034.54734,2722932.43905,2988096.75756,1509908.17183,3494062.82684,349405.694673,701488.454039,3084973.95901
Com_5973_neg,114623.846758,31174.6722172,90043.0830203,32258.3079117,95256.329868,54227.2399665,146345.50773,86497.401193,81402.5044737,59874.3748711,80541.8854656,90838.2323287,85311.0317067,52554.2964503,5121.76655009,69979.3336072,90077.2765517,86131.8667711,87896.1742172,43991.7959392
Com_5981_neg,70396.0056121,79829.2593579,48377.6844053,79714.1113102,77867.0316977,138818.513565,63214.8449449,38232.4265829,73739.335103,35389.0406868,68156.4687435,55879.3076155,49509.2493103,81243.4765584,102638.791724,50011.4061769,77476.2893768,148396.000695,97516.9927486,77744.7051338
Com_5982_neg,30935.3057606,111252.258394,61510.0902315,40308.1257575,62640.4253682,66702.8852264,20519.3517149,17982.1190356,18699.7372072,44895.3273046,45978.097208,58020.8812724,41928.492409,50939.6289667,51174.6985909,39318.1986714,106196.105053,38917.5838704,43381.4288397,32734.1157539
Com_5988_neg,78628.4696253,23417.0122223,62720.9194714,23711.5958647,29041.2478513,5452.03890416,87708.0277229,54694.9273557,71733.520613,4383.2837958,63925.3007142,136531.982405,40851.977519,83870.6729043,53588.9395522,16677.2366482,3624.7214514,12308.7360021,15824.6472662,7670.61056079
Com_5998_neg,18848.9868015,9929.27039604,41535.5575513,16212.6840227,42093.0521269,26397.1295905,32615.0103949,28216.1716652,45556.0668795,51047.4010644,27376.0473776,17355.9646316,26234.6446717,78461.7251026,36816.5394476,111829.684371,101262.558133,46068.5158351,75299.5286998,56754.7238703
Com_5_neg,381996867.567,235848980.372,477836902.077,542998901.926,261059723.117,439148453.85,278193665.225,510747807.71,494750245.182,431146483.248,530921330.591,414544320.513,512823048.755,330662748.734,462165208.656,417923034.57,486346652.782,485513201.447,379579228.489,301203262.604
Com_6022_neg,41575.7313957,38388.1042631,13111.8621899,13081.6799473,42688.80066,66576.6604336,144587.704775,34933.1537632,21771.7981127,4470.34391149,22072.17912,12164.6234105,14034.1780982,20876.8804831,22230.1665656,16182.6908219,7657.37891439,52621.5783732,48665.7437069,59080.2365376
Com_6024_neg,48521.1554921,71478.927295,94905.3890328,93280.7060225,71710.6867806,107929.477247,70450.154944,59601.1777285,77026.7017404,128568.377465,78791.8921224,76718.0099139,93368.9103656,107811.863001,62776.4665609,76468.6547078,61042.2842931,62384.9296332,25704.0143007,31961.8481156
Com_6032_neg,1628.32371872,1829.89141915,24615.3820303,1560.89055624,18680.9545725,2022.57096694,25572.3410178,1497.31064872,1772.57904386,15756.1339632,4588.89163247,1768.20955804,3230.95966917,3483.70440691,3522.37911952,110806.973972,26711.6665647,1912.69858143,2112.83002222,2026.81034492
Com_6061_neg,34632.5466628,27869.4334302,88963.205153,112771.479292,41363.2077303,47659.83492,35410.632152,30088.4204255,52114.1536785,23419.2975376,42399.1573454,61961.2578895,30387.7062484,70508.7978299,39366.7818625,30660.4965332,31769.1392495,135165.236729,152348.742114,99146.4520194
Com_6088_neg,46645.4617117,77384.9711796,40864.3554495,47334.973227,73592.1411608,93551.8901621,88789.0947589,49919.4769095,110210.627955,67777.6186633,39878.8205525,48967.6518953,63049.0914024,51786.5992087,110663.844912,61131.2565491,75332.7680956,115526.065979,151137.059691,103386.862368
Com_608_neg,1202282.96644,119733.977591,138770.834739,148571.711931,808970.049785,140888.107521,4057608.82427,1615496.62532,849016.952797,195855.741448,661535.499477,568547.625522,296133.592103,575718.899312,230977.433148,235616.026454,211755.474505,229056.494996,334055.953501,131123.594668
Com_60_neg,17767710.9921,12472971.4461,20642991.4573,28393289.9083,8799093.03424,44010835.3054,20716179.1751,8806854.79293,1980352.10709,31483992.2277,24596867.1923,13400600.4757,37834686.6399,55773875.1853,27207439.5745,55462935.3976,35208635.6985,11515124.3684,49162570.8919,17332544.502
Com_6100_neg,45179.1799111,19135.6423963,13566.5581863,11619.5060168,150097.920361,14516.9342526,36264.4096639,58126.0487158,73543.7577011,31472.7169816,72738.7553584,59980.1806719,71890.8813467,119097.430832,60692.0146459,39781.2451329,25797.2057835,37710.1717186,24906.9496699,17715.7423279
Com_6103_neg,34659.275169,95089.7099466,81837.9550193,94104.8337665,62518.5454626,50813.0812975,71310.7847637,39302.3872007,47922.3309847,58941.8993248,97535.9209254,77446.1281569,79086.3848178,136890.010273,81372.3240767,108562.128866,107769.944873,99639.9231827,82389.5699756,125444.594119
Com_6110_neg,94062.1519792,59090.5527349,76442.95619,91787.3256293,105807.378534,138672.920162,99378.4978441,76644.0481081,117783.319349,89840.7938552,96761.6868221,72029.6410866,66928.4880233,156254.543317,126081.972673,84726.6078439,119148.303257,113772.586327,150440.215435,106423.844607
Com_6119_neg,15448.2316908,84322.2419047,62852.6832267,45290.7308719,51040.4635656,73836.8141208,18320.2856912,35506.2429092,32236.8999453,60559.8699388,127852.030941,131956.819864,81941.5108006,142610.335345,68558.2438441,62920.3103025,129123.851204,41907.095966,47528.7313351,39750.5574282
Com_6128_neg,24531.535143,40767.8890838,28424.8003369,17032.8386444,36895.9183612,49826.1994416,140509.610332,39471.5633728,29615.5337606,25567.3556463,56570.6695618,58862.9195506,15969.0474531,20636.5662331,26731.5803312,22756.0857533,15137.3280665,23645.5399769,48528.4960741,35637.3579395
Com_6134_neg,42385.6284399,17880.3589877,85728.4226515,134489.805701,18741.2776527,25835.435244,23064.7567945,34020.7519486,48696.2936613,45631.3918334,34544.5963473,82180.4100084,59156.8609452,23153.486884,53262.8895712,42156.273624,68226.1128379,44760.9780089,54938.7625824,33033.8129229
Com_6148_neg,131369.210284,48197.116244,44936.0059109,38256.7626638,29198.1645643,57669.5426935,81322.1408377,51302.7142801,125013.210751,58408.4200877,74011.460618,92767.3922838,44004.8586831,58504.0436443,56187.7972963,23308.5063492,43785.0880478,67581.9667531,64669.7866035,69838.081227
Com_6149_neg,85081.6278193,106271.112026,69695.7864008,41057.5133226,100143.901647,61822.268518,136523.432016,60413.7436312,96626.3733289,32352.0831458,55572.7818715,55344.6030299,34570.0026157,59355.1530753,39442.9528651,62862.7062004,37392.4378119,79846.6766574,65245.2052348,81798.0703504
Com_6151_neg,37662.2348789,83396.5478137,26660.4747201,23308.2733975,68903.4078352,85530.762595,89421.1751797,46332.3450645,74375.4895625,29694.407134,23635.718834,20147.5151772,31501.2453605,73017.0161791,76476.2556835,74379.019819,56043.8786915,117632.942568,148241.647015,81669.5036584
Com_6161_neg,59412.1214659,43888.652443,60843.1127239,55078.5184534,87132.0710173,37312.5076838,70827.7521897,47015.3436419,73395.5067332,60827.4753791,126484.882775,57085.1802227,57975.1154096,138504.162936,77316.0315811,59480.8441277,78547.6667515,40093.1947449,69243.0001033,72176.6461201
Com_6164_neg,93953.4342341,70840.5616776,89160.8525203,108638.932957,131780.935613,71092.866033,133183.660995,68926.0611706,123905.669193,28277.5927471,76754.9632678,61405.1992084,84713.7599682,95922.9115782,112269.947845,68887.108662,42658.8957688,126114.901514,147736.399675,106827.50754
Com_6168_neg,56566.8703556,54606.7232125,37891.6167764,35706.6781489,32780.1616815,38922.451487,138520.419943,64250.1724011,115416.058655,16089.8427874,60183.6040725,66372.1615117,58720.9553492,79868.0847757,66823.5187384,21079.3952371,15467.5936161,40125.0547047,45362.1900981,41144.8786796
Com_6170_neg,23259.7349797,39141.5635404,1762.07814291,1533.75609998,4118.46495128,68247.5704902,44011.7713125,26777.5609545,11131.0447769,1579.92402198,2634.7020214,1780.00282505,1567.41754939,2682.48314082,1573.50829338,106306.419192,1713.78709565,1722.68353363,1992.37671518,5192.90624593
Com_619_neg,93916.1195986,72046.9568805,229308.879449,34086.8455891,435501.235266,13403.7488248,21019.1695266,907640.621966,861822.870244,19657.5596063,3627683.35934,358593.469073,50667.1768703,37830.7962298,399004.706918,85144.4573983,14141.4715157,123960.455697,38543.5550395,23959.9042218
Com_6200_neg,53218.3551738,104383.930333,41453.3547594,90105.1430192,93185.3099308,123825.546431,92431.9714727,51381.3630959,110960.258657,103714.286131,66292.7003705,86159.1404851,77952.5707635,136698.409062,78096.8302629,83979.8207813,21146.8353772,127246.400183,110169.311185,89765.3573586
Com_6210_neg,29287.2717324,6306.7079943,19926.5179904,6330.9614352,46533.5583604,9094.32505395,6398.44313735,10683.5232362,16066.7040952,19687.6830721,54390.0795775,127831.123077,97427.3726745,44157.252777,33665.9796058,66864.3389603,10547.421411,14487.4881709,13563.4481989,14198.4679465
Com_6215_neg,24043.7873251,25119.5719006,29926.6216516,22555.0422187,71027.8959092,29353.5900008,27433.546001,41051.3220506,36776.1120352,31553.1046797,124344.432075,37965.2356371,112841.97961,50917.6470944,58853.7761075,84267.9348625,35727.8407087,40152.259068,45266.8954776,47530.0654032
Com_6216_neg,78057.5912584,88042.3906078,88262.3326368,72290.727634,70254.1404961,124102.711769,46798.9513764,49821.0743806,113702.264742,110936.107677,49804.7486445,127625.531382,83171.9387322,144692.224824,107108.383967,73997.5302711,39520.9190069,111504.257451,110621.228674,108507.489213
Com_6231_neg,34477.6826227,52287.4623542,45851.3148633,30722.910735,48470.5106751,55769.6516067,101516.851573,61006.7377518,53201.3532224,47045.5990084,123496.327313,79560.861999,33241.5536901,53286.2062618,64831.2486709,35993.974982,49454.896932,70596.542895,66050.4347921,58669.5181273
Com_6243_neg,26839.4637035,17336.9166592,39531.0989207,12628.553995,11814.2869967,10571.6891796,33463.2687331,21645.0240402,9234.12458423,10764.8691329,35662.7940291,34463.3859788,10193.9029871,14036.0524628,24130.1693368,66363.9629802,130443.237558,8507.19287953,9357.01878906,14586.5298826
Com_6245_neg,126970.195609,15002.0947314,76939.5352173,28633.870837,28564.9615264,31805.2941394,32301.062037,24789.9376793,54280.7974662,22757.6051743,49720.9166464,43360.9522185,38274.2656434,35331.1110307,34326.0187512,35721.3685859,30642.1008834,58868.3021651,45950.4695868,25512.7370389
Com_6246_neg,23460.6803537,58072.8948815,55740.9920853,42702.7378443,51477.9532627,42434.6949341,100215.059368,85003.3904821,127764.794617,39014.7172866,104897.171208,58540.7409101,120273.659178,185422.960564,67081.5837348,61080.6176958,59325.741985,131809.416652,111536.903914,102959.616641
Com_6252_neg,91470.7753543,67260.4296734,71881.4232861,75993.952188,94407.4266375,127104.333737,101140.364863,67767.3772665,127481.917488,68428.6850105,79868.5444534,87059.2264762,87273.429808,161898.427446,123218.940246,77304.3550132,120912.969256,55416.7495433,136051.655954,125934.774542
Com_6258_neg,35226.0086862,47957.2794884,66237.1414095,74935.121081,53672.1803024,91131.0060262,76826.5251505,65539.5308329,58809.7366502,55811.5383924,82340.8061666,61251.9669646,122044.448981,97378.7655419,133243.618581,63553.9765064,39448.6442748,85724.4145203,84558.1611668,119994.168164
Com_625_neg,390623.014938,2989254.31938,790601.261816,2420292.88566,1587771.63206,2662972.1442,739009.86775,231722.929364,620727.539961,197584.428657,229630.165574,146813.510943,149248.878415,113197.904497,75925.0545813,39703.6932406,444089.296999,1513176.48552,2023034.12814,1125051.95739
Com_6268_neg,8366.64063893,2277.16306502,4215.67729823,7166.67681558,4844.33994039,6153.0324903,6908.1752369,3500.69031648,12118.7809727,1845.77778169,2316.11035421,1790.8261712,1500.70251433,2925.20405298,2432.25203376,102876.975382,2259.79761559,4702.65740586,6262.30712419,5437.05815917
Com_6270_neg,3848.2010264,4385.08122886,10352.9643781,3709.54998929,9242.22990844,6194.58006106,7745.82570621,4605.48635363,6823.56960375,48641.8514249,18500.9148795,25774.5686792,26090.1053123,29847.7752721,23203.6423851,102751.517311,48283.5704386,5304.61995548,7860.88134148,5788.46633821
Com_6273_neg,63501.1237023,22448.1715151,109609.349647,78198.1826514,85435.8229701,133081.234896,66302.1793624,16813.6316092,35954.2292624,102297.94216,51744.56898,62620.501974,53521.0405632,68487.5217407,61653.6696142,78038.8068807,129053.563277,121249.69247,139996.697129,101593.256985
Com_6280_neg,36069.0502075,18114.2456509,81862.5810994,61463.2316252,56226.0120811,60895.8381659,108350.406317,28451.680548,60903.0778947,60407.0473235,33149.2132072,32564.0852065,30907.5423802,90120.453579,81158.1623114,56961.4314883,96515.1668697,115808.757566,67140.5187749,146550.237164
Com_6281_neg,43244.3969036,101572.345583,49574.253497,40198.1848881,64074.7923234,53230.4297435,114881.118006,49555.6863273,41583.0442233,18924.6275782,38096.4476377,44028.7615009,41481.8374393,46413.5682383,42305.141855,50586.9570434,27800.3676908,44437.5478179,47828.165488,49049.4297235
Com_6282_neg,7435.04064756,5700.22171673,13729.3632527,5450.58785333,12932.6653488,11284.9136566,14500.9146119,4524.02921884,8926.10370563,50666.7797615,6001.85906965,7967.78377046,6341.43195198,7868.90552081,9012.74871258,102410.097539,24566.8231693,7950.12971169,10319.7936646,9501.08231962
Com_6287_neg,15724.2434269,16846.4827138,36179.1724526,18285.0661381,24097.991377,23481.9418923,47875.1299258,19526.6195256,21325.2451221,55656.255852,42735.8081864,54356.8458235,33423.6304244,69231.1148865,59874.8530057,102182.645632,46461.1628307,33901.6563596,44568.4897979,46761.816135
Com_6290_neg,11255.4429559,26071.4835697,71979.5873158,43764.8865646,50209.4793068,98912.2821605,30967.5804745,7904.24959344,22246.6059893,118228.506019,14604.4454794,19980.9020891,17388.6063704,64092.7540781,86687.4425743,37258.8300863,111014.911374,26182.0252467,80277.7827827,74647.7422583
Com_6311_neg,46417.9672956,37856.0624209,57690.5705448,51827.8367185,34542.1328115,75037.8555696,47187.2582154,25776.6696149,63975.9822733,72819.1008385,85213.9465021,77447.2749912,28075.8227441,96111.7400275,32746.1383008,61654.6180899,127524.327671,66005.7735596,76696.826615,87604.6809814
Com_6312_neg,37088.3773708,21997.6792302,48829.1064381,48401.317783,56669.9248504,47518.3973851,28613.6625638,12854.7814226,64622.2676212,36443.8391253,45859.1502754,36009.0276384,37265.1924991,73509.3155939,60226.8804935,101366.396687,58940.6331811,54186.8795359,69915.7873677,42875.9848905
Com_6313_neg,13619.730322,36096.7587667,70625.1428976,41105.1899685,47079.0109779,84978.366422,23824.4770122,9141.56413275,30466.1953872,117302.678814,17681.1838817,29843.8750162,24947.9693252,62329.5401102,79492.6934757,36390.4993395,110019.326114,33775.9959211,66633.7759316,66549.7207057
Com_6341_neg,70400.7788975,77842.5770676,82299.2836252,77423.8805559,110814.022507,129107.184904,113143.592195,63274.0529193,103976.309518,108553.695405,74219.5272104,61085.8606682,59418.7107037,130646.754479,112830.361983,65138.7857328,121097.194576,31032.9363869,139525.879304,123973.278109
Com_6344_neg,41940.8223673,15466.6551741,22107.3842094,22400.7484135,41200.0083493,30794.4968412,34520.692632,25223.1239824,41744.4952528,33010.6590128,33002.905086,122545.539596,55360.0800986,39664.5436859,22540.4348279,53348.1370203,43072.3091491,32306.5461567,32505.2679303,26417.5175997
Com_6346_neg,38860.7409955,58887.9552782,36566.9287489,36480.9223503,62110.3801051,85937.84217,130782.085587,54858.2194664,85421.0918112,69278.0912648,72286.30438,63975.6117324,34668.1261062,42772.4361935,54849.4738139,56691.6699847,60384.2075519,85151.8030901,94229.2285848,78477.5089144
Com_6354_neg,18838.3941538,11575.1306678,17524.9315131,12712.7055869,17931.0968746,26256.2528172,20669.0158538,13305.3452243,22917.4196605,23249.9604768,11504.0551835,12970.9610618,14536.9418185,28335.0213629,19566.9136543,100321.042548,20694.1685912,12407.9732463,6521.48601373,8823.00290964
Com_6359_neg,70623.0237996,9803.25334238,16445.0874791,22826.997691,39542.2887363,20600.0878975,130419.134457,13675.8177103,65052.2860681,2988.79691156,6561.51264697,11138.1040492,3615.13383776,26013.7348014,4538.59220115,32811.8984972,3821.79309411,27248.785227,71053.7393101,57497.3847029
Com_6375_neg,30875.0897675,39668.7334871,61744.9539812,97155.7210379,7772.93454818,42437.2523105,19753.4666936,15583.152473,38771.534811,29437.6702558,51952.3097005,28888.1310604,44631.5493261,9925.58681571,62515.6777272,99918.8343265,39437.3317724,20155.5969718,16057.6123747,16587.9835334
Com_6388_neg,84780.1548371,84556.9613218,110438.865938,80248.7056399,120860.294063,104649.454962,125278.832355,57558.7373389,101615.898981,114001.188048,65177.2096086,82865.5511184,64413.7184329,106173.458371,120452.496549,85266.5755316,125385.512319,122316.434086,116496.364958,100781.353448
Com_6391_neg,64845.0678956,98756.5815727,24908.7465987,32801.4346132,95582.5388475,43335.8713653,87063.3000134,32635.4066955,59395.1633669,25649.7759273,34798.6389194,48783.6766511,40679.1652574,48402.172509,39470.9819752,61752.3105292,29874.8401059,31989.4664981,56622.5793384,25097.0048702
Com_6397_neg,54421.5524202,13546.9096474,30610.3905817,21574.1572537,54119.3127359,23628.3372663,17223.8489222,21003.2860336,23284.9369309,23360.3912221,55333.7076828,121091.353479,102121.070253,29868.2307302,39323.4086468,86231.1334226,32036.0837185,29927.6541012,39392.1510885,32274.9401224
Com_63_neg,304265.792902,1768332.95722,8884279.1793,435231.544275,911340.135577,2602319.39555,512566.17214,1703060.56145,1198778.02778,47063783.3405,10869189.6516,10814787.1096,39665122.9419,73597795.3119,28413134.1356,37240769.4238,68076952.4469,671819.145967,795558.505849,1022657.24296
Com_6400_neg,99438.2205875,86333.0697948,62636.7089894,61323.6754133,87510.269309,105723.104996,91044.0254178,69210.6424499,112091.236639,83071.9775324,80938.7407187,78430.5419752,57746.324026,94349.0387953,108170.34637,54499.6943656,85751.4363734,131366.31681,86798.1260339,119430.124847
Com_6409_neg,13708.8689653,7391.64384628,133203.52125,33834.7292162,22092.3940417,22293.788507,15301.8529368,17649.0559936,25162.645063,23775.9498243,16254.2286204,22104.8794606,20776.1095316,43830.1845666,104192.339173,25381.2176933,21604.8796143,27209.5878987,17325.7608227,13406.8994498
Com_641_neg,1185502.64387,427718.785555,1133396.82252,206120.761661,886509.096926,213520.809693,3749260.29464,3166184.22058,536804.949109,760318.057217,1224355.19103,1847247.23535,491511.647285,811385.113906,1553698.07147,1049524.17417,585771.720472,623491.128993,597130.492459,969788.462794
Com_6431_neg,75210.4468694,41375.544817,84314.5117778,61826.7630439,76084.8948308,73829.700378,116187.423534,67053.1752234,110797.823603,55906.0632223,64853.3075578,62863.0076319,30316.2353929,97934.2460427,63831.4120656,49586.039718,61803.5080803,130677.916877,101475.563559,81615.3528537
Com_6441_neg,72846.4367383,55022.4644517,87861.9623777,58903.8760632,59549.4658341,109635.213554,48775.8579015,54623.7798245,63274.5912617,79559.1954347,74559.5922019,107729.104061,64525.6569714,99687.521095,107910.433832,98645.576522,67604.8039371,74602.2445569,62416.512715,65131.3974955
Com_6449_neg,36406.3344631,54096.9870347,21408.2299903,23568.342866,50200.3724252,59718.120865,87771.1412939,31724.9637577,62613.7420329,48023.0841445,20257.078843,15482.0431281,26696.7175929,64103.5538295,27474.8733173,98466.434508,98882.7072107,62698.9698446,72042.0863832,49677.364459
Com_6459_neg,96472.3173713,7209.73712333,32804.1093735,10582.3673518,7604.49609995,11828.0477348,39885.4482172,102332.023458,89229.2380673,4498.97722661,116532.796261,59217.5528362,46314.9594864,17681.2051978,19432.0123965,19318.768663,5035.96470841,31764.5062088,19823.2643854,28259.3358925
Com_6461_neg,54967.2588859,97327.8165237,54446.1451808,46746.1934222,83744.4331985,47811.0623223,96560.83107,55721.0227027,57589.4384686,32767.0595454,56586.1919391,56826.1855233,62904.2909244,69536.4761861,73014.3689459,66636.6788028,31216.4812208,59572.1313697,84948.1804048,84104.1216932
Com_6467_neg,7163.49692823,30377.2079136,77233.123113,69654.6871489,13896.4020573,138850.786474,9657.09831451,13807.7475505,17439.4343491,27563.4978814,52382.5521697,23901.2438499,38952.5256814,51886.7249397,64414.2934592,33637.1768883,14843.3538614,49272.5842312,56971.381837,50846.6286196
Com_6469_neg,22658.9539099,96910.938963,69487.6431842,67071.8755597,20034.0109095,45077.7619826,17907.7278218,36983.9036838,47004.2212888,52937.3881258,34867.9957247,46182.0400747,51692.6636129,25625.297022,50953.4231462,37160.6693176,49517.0763322,49252.2548788,36925.1630385,37548.4122467
Com_6472_neg,40481.4743733,38002.045985,93040.4010199,51570.1588818,39351.6743628,101051.097824,65206.592295,27445.3595899,47529.0105948,112968.954644,52351.1025908,102093.155054,53919.6087406,70969.317246,67584.0257559,47749.3415416,74228.3844851,101032.176345,117924.186949,116171.5737
Com_6483_neg,60184.1923392,59974.7336091,95040.2023458,75755.6466565,90991.2494563,133406.995137,100959.970738,44864.5119148,97351.1178292,104810.060677,50434.9442831,58668.1037421,46689.7078384,104342.782729,72803.1798629,64385.1298018,97470.5800761,109782.700143,135075.718292,98411.9722478
Com_6484_neg,6467.21244148,52673.7506216,74853.0084257,32747.2197995,16793.3943029,13575.0246306,5131.27347757,7401.1074899,10155.0181903,34486.8433815,115551.302815,73602.8343319,53563.6482435,63998.2706182,80071.8063301,73678.7010707,26066.9106315,11343.6542008,6954.97610598,9760.70906371
Com_6486_neg,2481.43487326,54658.1715309,2499.12879387,2429.59903713,9889.21881919,5140.184429,3759.65684339,9169.93279948,4221.69269941,112645.232164,12516.0700449,7502.53779493,9212.8353577,10519.8624303,11461.8688054,90864.4094739,3210.20266522,5356.21477445,8837.27492635,5298.26259192
Com_6493_neg,23834.0159715,41988.2147681,42825.342727,76565.9863159,134144.787995,73559.8995031,120640.486571,50328.8528436,77356.127869,38361.9942505,38710.6583087,25803.6081104,30343.4070208,33163.7228691,71366.5817674,49305.3965292,45365.9674015,49164.273279,93700.2985191,126375.131948
Com_6497_neg,44537.4228963,46339.0632026,16546.546356,12389.4639522,103484.978053,72418.6958599,126156.929349,53080.3911947,40808.5036715,5856.57376738,35032.4845785,26463.151991,42980.7822073,77500.0875386,37302.6959303,51615.3669094,9843.79815959,48431.7991107,33183.2020416,66015.7585591
Com_6499_neg,36942.0866642,40535.3165626,24117.5503046,20211.2670012,21517.5651286,9482.68131425,22897.7734985,67064.021456,15738.3352216,7553.03390387,67163.6516344,79234.835637,50902.1564504,64814.0437096,133261.325074,76751.181502,12456.5292329,16706.5190805,16933.3652101,8672.36063425
Com_6515_neg,25591.6656939,2746.82106735,4124.95078279,2867.0762599,79706.3199534,3400.90832149,125568.656536,25460.2228866,3626.16989671,3786.17864508,3448.05115289,5158.55560807,3366.23018061,6045.57792841,5275.69093915,3003.18470753,3605.28674076,4623.75135717,4891.54258626,3447.48121004
Com_6518_neg,9933.73892108,15143.591607,37423.1836349,38798.0586443,38343.9686298,54859.6800945,117249.64836,43800.3085503,34892.0829566,16467.2981659,29764.9516112,37784.8246052,44322.6683712,54426.8219162,36951.1656971,35692.3290068,7736.8821869,45702.6341173,62445.858544,137891.553083
Com_6520_neg,57090.3306765,85721.2390806,25964.1682593,74540.3203147,26080.2434795,135542.236688,8845.93210972,31163.0486197,20430.0899113,11528.9462431,38221.3429444,27649.5684772,40274.3157755,70866.5030753,111634.508154,55039.1038171,28885.8046929,127465.788947,101399.268671,71942.0898133
Com_6525_neg,78073.1127608,81842.3436473,70092.364103,67246.4400796,101357.517866,134478.50856,97300.6806625,54079.2897959,102670.309693,88825.5291428,108732.833093,117217.639273,74572.7533396,120352.995842,108473.213658,94242.9761392,112780.394208,125119.608716,104626.580105,117191.421712
Com_6527_neg,5794.43812972,48798.6965972,39402.9779651,53129.0184524,51698.8732315,29399.2530318,64380.4002144,49096.4719945,33225.3071633,15418.0132954,12549.8089634,20650.7068923,19632.3790448,40070.7358176,18173.478024,15959.2671586,20541.133093,127216.110068,73960.6065731,98815.2278594
Com_652_neg,3433182.33684,302592.480292,76693.3551896,32285.1503124,23457.6383169,40493.4549319,1224512.47619,13407.7190826,22143.087155,15821.5829678,35871.7438158,41090.9015222,35966.1255374,9992.4445474,13007.4547038,17779.3955732,13895.9815521,22307.8603018,31820.6981076,92826.3135123
Com_6535_neg,56277.9990852,67782.4741948,82891.5466473,67214.9147999,63878.6148837,50184.0564196,37601.8103877,47645.9862684,17400.9383324,35774.4896347,90997.9625702,49542.8394897,101212.460523,69061.7339094,95606.5959592,95953.4825663,48053.7682866,41375.8474518,118020.670238,21196.4579581
Com_6540_neg,5339.64481922,95009.4163689,18181.6224788,4800.04133914,10261.2908376,57716.7512392,6912.28306878,3322.87500655,16203.7438096,4847.91361251,50967.0981951,62791.0527895,5059.79102611,40309.4919276,113722.038792,3131.7321275,38575.5937198,15945.1267377,8456.88391966,5567.54589271
Com_6545_neg,54456.5383003,65616.9909004,42069.3189572,71968.9387009,95559.9415245,102271.751426,99201.6091794,57890.7629403,48320.3800135,69185.833901,54771.3862369,73199.5522911,53247.7294271,95958.8266752,131589.366352,71281.5731954,84490.2654995,93442.2435265,99850.0672002,102069.554639
Com_6555_neg,37164.5324959,94750.8788663,29607.3739482,10774.9623308,39835.5960126,15051.9757979,68927.1511541,25961.9484073,18373.8749826,10500.0985038,45897.9201851,36443.2699425,27101.2852666,15418.9301804,14862.9327433,16935.3292628,9684.41615643,15277.2033648,28861.5744316,22621.8699376
Com_6578_neg,31508.8022334,30325.7582552,56972.4750127,74542.3552681,40008.8658163,30501.426683,57924.816628,49662.9030786,46223.6330333,48132.6249365,104237.529616,81625.693979,50968.7764889,77428.3423231,85859.7263534,95099.3407361,96462.0165436,51175.5489008,56452.8643582,73496.6778167
Com_658_neg,554426.61218,1156166.56493,880842.990598,907748.139458,2432735.14908,712801.475354,1571808.68934,1171166.0048,886953.222034,1144575.54934,1556630.93858,1317185.64009,2429745.41845,2950537.84089,2285783.33358,2775930.40248,1339491.41732,1331210.84378,944591.867617,1518203.63127
Com_659_neg,2931313.80178,2749134.22384,830427.420548,314292.577136,973664.111112,1018982.88731,1401111.8606,622632.56478,1151953.39683,236760.033256,119457.796288,664492.709369,734955.072562,710280.239975,774842.432419,1146016.0575,2146508.4342,893017.796668,936547.814,698891.911675
Com_6602_neg,33567.1419693,29136.9234041,38539.6011168,117756.436899,27574.1636792,76003.6621309,99364.5647625,88245.1647941,53154.9074531,79982.2257574,46517.0718139,61977.8689428,46154.5210019,28422.7176041,111306.574952,34403.0382951,55601.0584535,92496.9902696,81257.6960769,29520.1781582
Com_6621_neg,66538.923156,28864.3612209,30322.2641791,24649.2302815,29686.6630744,32136.3249521,90943.4521231,39524.0455864,36805.7147463,20083.919058,43601.9032711,33621.5863977,54350.9604034,46986.7066771,48483.3579302,70980.9715599,29140.6326409,61001.5616311,130205.922002,71699.2376872
Com_6637_neg,91151.784977,36813.8670538,95017.5032221,39977.743278,48866.7191995,45956.4450446,85477.7924435,49747.6245007,62237.5913631,24078.963619,40184.9412155,113723.510261,55538.1284704,43275.720234,101613.39309,71247.4043925,39786.5772748,48426.6899168,46937.9457918,44296.1873895
Com_6638_neg,57061.0694773,25766.4218727,30736.9093652,47993.6603065,62325.0538422,26085.2160134,58693.7654772,63332.7851744,64691.8960311,18223.3287875,110714.348026,41159.2545386,34463.3723803,52644.3149666,49378.8011899,25080.2019965,23696.5891048,33004.9675559,25909.9460472,21530.4356858
Com_6640_neg,27410.5826681,31108.0188936,125275.97004,57183.4354682,25553.5852512,43947.836915,24858.7778428,26044.2303256,31820.9056661,41714.6124174,39652.4753511,52713.2303445,43170.5204923,48327.4781256,39701.4422786,42741.8144495,47751.2057625,33221.2351487,48609.7956272,33868.8890376
