m.z	p.value	t.score
183.02045	0.43587217735824557	61
268.10585	0.43587217735824557	61
578.37873	0.43587217735824557	61
518.3231	0.43587217735824557	39
160.06355	0.43587217735824557	39
275.12678	0.43587217735824557	61
298.1568	0.43587217735824557	61
179.0945	0.43587217735824557	39
444.32411	0.43587217735824557	61
513.27535	0.43587217735824557	39
442.2722	0.43587217735824557	39
516.30812	0.43587217735824557	61
319.14531	0.43587217735824557	61
388.11572	0.43587217735824557	39
164.05856	0.43587217735824557	61
780.43269	0.43587217735824557	39
369.1273	0.43587217735824557	61
367.2721	0.48125094719521977	60
572.40792	0.48125094719521977	60
360.12082	0.48125094719521977	40
180.05345	0.48125094719521977	60
446.26649	0.48125094719521977	60
472.24899	0.48125094719521977	40
484.28228	0.48125094719521977	40
630.32063	0.48125094719521977	40
430.34474	0.48125094719521977	60
303.16801	0.48125094719521977	60
504.16884	0.48125094719521977	60
828.48866	0.48125094719521977	60
450.33432	0.48125094719521977	60
343.30839	0.48125094719521977	60
272.1048	0.48125094719521977	60
780.46964	0.48125094719521977	40
414.22504	0.48125094719521977	40
145.07381	0.48125094719521977	60
351.16789	0.48125094719521977	40
341.25816	0.48125094719521977	60
126.01396	0.48125094719521977	60
478.22029	0.48125094719521977	40
299.28225	0.48125094719521977	60
114.03164	0.48125094719521977	60
191.06147	0.48125094719521977	40
175.09562	0.48125094719521977	60
383.12512	0.48125094719521977	60
290.18777	0.48125094719521977	60
342.11031	0.48125094719521977	40
270.21927	0.48125094719521977	40
158.08429	0.48125094719521977	40
222.10032	0.48125094719521977	40
204.0898	0.48125094719521977	40
318.18297	0.48125094719521977	60
202.12041	0.48125094719521977	60
326.10019	0.48125094719521977	60
214.15682	0.48125094719521977	60
218.11523	0.48125094719521977	40
120.05739	0.48125094719521977	60
166.06285	0.48125094719521977	60
429.32403	0.48125094719521977	60
288.09953	0.48125094719521977	60
266.22435	0.48125094719521977	40
400.10685	0.48125094719521977	60
316.1345	0.48125094719521977	40
348.30275	0.48125094719521977	60
390.1313	0.48125094719521977	40
142.03776	0.48125094719521977	40
300.13598	0.48125094719521977	60
167.02178	0.48125094719521977	60
126.03161	0.48125094719521977	40
312.19353	0.48125094719521977	60
447.33439	0.48125094719521977	40
572.29341	0.48125094719521977	60
197.03566	0.48125094719521977	60
163.04804	0.48125094719521977	40
257.19891	0.48125094719521977	60
82.05309	0.48125094719521977	60
126.10441	0.48125094719521977	60
280.13087	0.48125094719521977	60
203.15208	0.48125094719521977	40
346.21427	0.48125094719521977	40
276.07796	0.48125094719521977	60
348.26628	0.48125094719521977	40
264.10287	0.48125094719521977	40
206.06904	0.48125094719521977	40
652.27487	0.48125094719521977	40
117.02477	0.48125094719521977	60
209.10509	0.48125094719521977	60
362.24577	0.48125094719521977	60
364.26118	0.48125094719521977	60
311.1442	0.48125094719521977	60
202.15682	0.48125094719521977	60
358.14488	0.48125094719521977	40
340.29741	0.48125094719521977	60
302.15155	0.48125094719521977	40
256.14215	0.48125094719521977	60
278.09345	0.48125094719521977	60
252.12333	0.48125094719521977	60
183.12582	0.48125094719521977	60
763.39883	0.5288488601182101	59
266.15239	0.5288488601182101	59
254.22429	0.5288488601182101	59
395.14281	0.5288488601182101	59
334.25065	0.5288488601182101	59
444.35986	0.5288488601182101	59
275.1732	0.5288488601182101	59
215.11569	0.5288488601182101	41
282.13766	0.5288488601182101	41
386.24749	0.5288488601182101	41
294.1692	0.5288488601182101	59
152.0334	0.5288488601182101	59
414.14586	0.5288488601182101	59
262.15656	0.5288488601182101	41
500.31337	0.5288488601182101	41
280.16738	0.5288488601182101	59
330.24047	0.5288488601182101	41
428.29237	0.5288488601182101	59
280.15339	0.5288488601182101	59
592.32594	0.5288488601182101	41
422.22999	0.5288488601182101	59
465.3087	0.5288488601182101	41
244.06943	0.5288488601182101	59
254.26062	0.5288488601182101	41
348.25124	0.5288488601182101	59
128.05852	0.5288488601182101	59
338.24556	0.5288488601182101	59
169.06064	0.5288488601182101	59
534.46424	0.5288488601182101	59
176.05446	0.5288488601182101	59
226.13163	0.5288488601182101	59
370.3082	0.5288488601182101	59
169.98847	0.5288488601182101	41
254.12648	0.5288488601182101	59
144.05343	0.5288488601182101	41
182.0579	0.5288488601182101	59
376.29744	0.5288488601182101	59
114.0429	0.5288488601182101	41
358.27175	0.5288488601182101	41
213.00948	0.5288488601182101	41
228.11087	0.5288488601182101	59
110.03677	0.5288488601182101	59
596.50182	0.5288488601182101	59
224.06831	0.5288488601182101	59
230.10536	0.5288488601182101	59
199.09561	0.5288488601182101	59
229.1676	0.5288488601182101	59
426.1744	0.5288488601182101	59
139.02695	0.5288488601182101	59
217.05842	0.5288488601182101	41
249.1212	0.5288488601182101	59
93.05782	0.5288488601182101	59
402.26171	0.5288488601182101	59
296.27124	0.5288488601182101	59
288.0956	0.5288488601182101	59
153.07899	0.5288488601182101	59
208.12106	0.5288488601182101	59
225.09998	0.5288488601182101	41
95.98808	0.5288488601182101	59
254.09021	0.5288488601182101	59
468.27269	0.5288488601182101	59
156.11506	0.5288488601182101	59
276.13755	0.5288488601182101	41
190.04769	0.5288488601182101	59
267.059	0.5288488601182101	59
180.15132	0.5288488601182101	59
388.20012	0.5288488601182101	59
263.18814	0.5288488601182101	59
228.14722	0.5288488601182101	59
447.13541	0.5288488601182101	59
125.04766	0.5288488601182101	59
562.35078	0.5288488601182101	41
212.11576	0.5288488601182101	41
332.14697	0.5288488601182101	41
188.04315	0.5288488601182101	59
313.13124	0.5787416917447878	58
340.17868	0.5787416917447878	42
134.02284	0.5787416917447878	58
368.22017	0.5787416917447878	42
358.25252	0.5787416917447878	42
183.06436	0.5787416917447878	58
316.22505	0.5787416917447878	42
286.21414	0.5787416917447878	42
499.27888	0.5787416917447878	58
167.10587	0.5787416917447878	42
314.24545	0.5787416917447878	58
262.13139	0.5787416917447878	42
598.30983	0.5787416917447878	58
234.08913	0.5787416917447878	58
403.164	0.5787416917447878	58
311.12669	0.5787416917447878	58
534.26467	0.5787416917447878	42
456.21608	0.5787416917447878	58
503.29091	0.5787416917447878	58
624.49873	0.5787416917447878	58
163.06326	0.5787416917447878	58
96.06872	0.5787416917447878	42
383.32073	0.5787416917447878	42
268.16716	0.5787416917447878	42
190.08407	0.5787416917447878	58
394.27183	0.5787416917447878	42
184.00549	0.5787416917447878	42
90.04288	0.5787416917447878	58
164.0473	0.5787416917447878	58
207.08943	0.5787416917447878	58
224.17744	0.5787416917447878	42
420.32339	0.5787416917447878	42
324.19338	0.5787416917447878	58
202.14328	0.5787416917447878	58
292.12699	0.5787416917447878	58
318.2042	0.5787416917447878	58
164.04731	0.5787416917447878	58
224.14107	0.5787416917447878	58
204.11832	0.5787416917447878	58
194.0578	0.5787416917447878	58
341.19508	0.5787416917447878	58
348.19358	0.5787416917447878	58
356.25625	0.5787416917447878	42
148.07356	0.5787416917447878	58
258.12539	0.5787416917447878	58
154.06298	0.5787416917447878	42
127.03816	0.5787416917447878	42
838.56117	0.5787416917447878	42
410.19719	0.5787416917447878	42
650.40431	0.5787416917447878	42
246.12529	0.5787416917447878	58
210.16183	0.5787416917447878	58
458.24278	0.5787416917447878	42
258.15777	0.5787416917447878	42
154.09939	0.5787416917447878	42
630.44932	0.5787416917447878	42
347.0631	0.5787416917447878	42
185.10512	0.5787416917447878	58
344.25627	0.6305289138106477	57
238.19313	0.6305289138106477	43
302.20915	0.6305289138106477	57
74.03675	0.6305289138106477	57
251.11552	0.6305289138106477	43
288.22896	0.6305289138106477	43
388.29799	0.6305289138106477	57
288.20468	0.6305289138106477	57
266.07231	0.6305289138106477	57
334.14519	0.6305289138106477	43
220.14611	0.6305289138106477	57
331.12682	0.6305289138106477	57
141.05377	0.6305289138106477	57
465.18388	0.6305289138106477	43
434.2877	0.6305289138106477	57
142.09928	0.6305289138106477	43
454.22371	0.6305289138106477	43
131.05817	0.6305289138106477	57
272.06821	0.6305289138106477	43
212.06824	0.6305289138106477	57
392.15191	0.6305289138106477	57
152.08363	0.6305289138106477	57
212.10476	0.6305289138106477	57
130.02659	0.6305289138106477	43
330.25604	0.6305289138106477	57
118.02658	0.6305289138106477	43
180.0456	0.6305289138106477	43
167.02653	0.6305289138106477	43
444.28733	0.6305289138106477	57
398.3395	0.6305289138106477	57
166.02661	0.6305289138106477	57
148.05243	0.6305289138106477	57
230.18797	0.6305289138106477	43
240.09968	0.6305289138106477	43
256.09583	0.6305289138106477	57
188.0143	0.6305289138106477	57
486.29786	0.6305289138106477	43
151.97783	0.6305289138106477	57
263.06388	0.6305289138106477	57
288.17566	0.6305289138106477	57
558.3219	0.6305289138106477	57
151.06332	0.6305289138106477	57
181.04091	0.6305289138106477	57
223.08425	0.6305289138106477	43
159.12587	0.6305289138106477	57
154.13569	0.6305289138106477	43
604.30073	0.6305289138106477	57
250.09513	0.6305289138106477	57
188.04713	0.6305289138106477	43
258.21926	0.6305289138106477	57
230.0941	0.6305289138106477	57
340.24203	0.6305289138106477	57
224.10496	0.6305289138106477	57
166.09922	0.6305289138106477	43
133.05269	0.6305289138106477	57
358.10519	0.6305289138106477	43
318.16777	0.6305289138106477	43
226.08404	0.6305289138106477	57
422.23249	0.6305289138106477	43
187.04802	0.6305289138106477	57
354.22096	0.6305289138106477	43
400.09086	0.6305289138106477	57
262.1778	0.6305289138106477	57
367.14798	0.6305289138106477	57
396.23203	0.6305289138106477	43
451.20003	0.6305289138106477	43
492.27148999999997	0.6305289138106477	57
219.07413	0.6842105263157896	56
390.16374	0.6842105263157896	44
221.07199	0.6842105263157896	56
360.26485	0.6842105263157896	56
344.17191	0.6842105263157896	56
418.2715	0.6842105263157896	56
159.08951	0.6842105263157896	44
474.2959	0.6842105263157896	44
426.14755	0.6842105263157896	44
291.15041	0.6842105263157896	44
250.1931	0.6842105263157896	44
444.15948	0.6842105263157896	56
168.04222	0.6842105263157896	44
232.07669	0.6842105263157896	56
346.12007	0.6842105263157896	56
330.23124	0.6842105263157896	44
518.192	0.6842105263157896	44
408.07255	0.6842105263157896	44
347.17158	0.6842105263157896	56
466.25531	0.6842105263157896	44
582.28633	0.6842105263157896	44
84.02106	0.6842105263157896	56
129.04257	0.6842105263157896	56
192.027	0.6842105263157896	44
320.12183	0.6842105263157896	44
414.27634	0.6842105263157896	56
129.02531	0.6842105263157896	56
252.2448	0.6842105263157896	44
332.18339	0.6842105263157896	56
437.2903	0.6842105263157896	56
558.46265	0.6842105263157896	56
118.06298	0.6842105263157896	56
181.07387	0.6842105263157896	56
131.07344	0.6842105263157896	56
316.24043	0.6842105263157896	56
245.17374	0.6842105263157896	56
175.12078	0.6842105263157896	44
328.26018	0.6842105263157896	44
189.10004	0.6842105263157896	44
151.04936	0.6842105263157896	44
113.05889	0.6842105263157896	56
111.07955	0.6842105263157896	56
467.2903	0.6842105263157896	44
411.24429	0.6842105263157896	56
133.07386	0.6842105263157896	44
216.1724	0.6842105263157896	56
231.01994	0.6842105263157896	56
354.27691	0.6842105263157896	56
412.35517	0.6842105263157896	56
318.20412	0.6842105263157896	56
358.14156	0.6842105263157896	44
562.38582	0.6842105263157896	56
191.0793	0.6842105263157896	44
242.18794	0.6842105263157896	56
483.30131	0.6842105263157896	44
178.04772	0.6842105263157896	56
160.07352	0.6842105263157896	56
406.16615	0.6842105263157896	56
171.06429	0.6842105263157896	56
219.14691	0.6842105263157896	56
182.13065	0.6842105263157896	44
188.03199	0.6842105263157896	56
244.20352	0.6842105263157896	56
236.15228	0.6842105263157896	44
308.16218	0.6842105263157896	56
152.0473	0.6842105263157896	56
332.23503	0.6842105263157896	56
168.15134	0.6842105263157896	44
382.27224	0.6842105263157896	56
554.32656	0.6842105263157896	44
208.08475	0.6842105263157896	44
298.21403	0.6842105263157896	44
182.0942	0.6842105263157896	56
452.28874	0.6842105263157896	56
256.12098	0.6842105263157896	44
344.13875	0.6842105263157896	56
302.22427	0.6842105263157896	44
350.22297	0.6842105263157896	56
403.27886	0.6842105263157896	44
371.12315	0.6842105263157896	44
640.11763	0.6842105263157896	56
229.03516	0.6842105263157896	44
330.18482	0.6842105263157896	44
252.13604	0.6842105263157896	56
256.15741	0.6842105263157896	56
192.04554	0.6842105263157896	56
200.06834	0.6842105263157896	44
344.32887	0.6842105263157896	56
325.29791	0.6842105263157896	44
324.22962	0.6842105263157896	56
506.35982	0.6842105263157896	56
468.21821	0.6842105263157896	56
520.30472	0.7393643508194593	55
290.07881	0.7393643508194593	45
299.0854	0.7393643508194593	55
492.2542	0.7393643508194593	55
568.17372	0.7393643508194593	55
392.29224	0.7393643508194593	45
530.2906	0.7393643508194593	55
237.09991	0.7393643508194593	55
448.29902	0.7393643508194593	55
221.10505	0.7393643508194593	45
612.47321	0.7393643508194593	55
259.17812	0.7393643508194593	45
336.22997	0.7393643508194593	55
271.14636	0.7393643508194593	45
416.14705	0.7393643508194593	55
556.29237	0.7393643508194593	55
195.0822	0.7393643508194593	45
354.11055	0.7393643508194593	45
89.01152	0.7393643508194593	55
308.10104	0.7393643508194593	55
466.31138	0.7393643508194593	45
504.27177	0.7393643508194593	45
638.44059	0.7393643508194593	45
273.13407	0.7393643508194593	45
194.09419	0.7393643508194593	55
424.21007	0.7393643508194593	55
156.00596	0.7393643508194593	55
386.26665	0.7393643508194593	55
109.05273	0.7393643508194593	45
548.30094	0.7393643508194593	45
346.10511	0.7393643508194593	55
354.24057	0.7393643508194593	55
115.06324	0.7393643508194593	45
98.04796	0.7393643508194593	55
292.20362	0.7393643508194593	45
247.06894	0.7393643508194593	45
265.09474	0.7393643508194593	45
196.18258	0.7393643508194593	45
266.15149	0.7393643508194593	55
358.15619	0.7393643508194593	55
428.32908	0.7393643508194593	55
122.04798	0.7393643508194593	45
532.2698	0.7393643508194593	45
204.00923	0.7393643508194593	55
265.14974	0.7393643508194593	55
286.12027	0.7393643508194593	45
603.28946	0.7393643508194593	45
224.15233	0.7393643508194593	45
214.12041	0.7393643508194593	55
183.02964	0.7393643508194593	55
220.08467	0.7393643508194593	45
284.06822	0.7393643508194593	45
320.23509	0.7393643508194593	45
147.07138	0.7393643508194593	55
346.13763	0.7393643508194593	45
208.10986	0.7393643508194593	45
284.14096	0.7393643508194593	55
282.25535	0.7393643508194593	55
320.12571	0.7393643508194593	55
302.11526	0.7393643508194593	55
359.13294	0.7393643508194593	45
316.1997	0.7393643508194593	55
374.17625	0.7393643508194593	55
170.10542	0.7393643508194593	55
414.31441	0.7393643508194593	55
197.12757	0.7393643508194593	55
584.3197	0.7393643508194593	45
274.19307	0.7393643508194593	45
238.12366	0.7393643508194593	45
428.12542	0.7393643508194593	55
224.11594	0.7393643508194593	45
136.07357	0.7393643508194593	55
215.15207	0.7393643508194593	45
201.10004	0.7393643508194593	55
301.05607	0.7393643508194593	45
308.12578	0.7393643508194593	55
484.3044	0.7393643508194593	55
354.24046	0.7393643508194593	55
484.33885	0.7393643508194593	45
254.03593	0.7393643508194593	55
253.04066	0.7393643508194593	55
499.29614	0.7393643508194593	55
454.30657	0.7393643508194593	55
298.15284	0.7393643508194593	55
476.18983	0.7393643508194593	45
223.09857	0.7393643508194593	45
160.05237	0.7393643508194593	55
210.10035	0.7959362618805345	46
370.25038	0.7959362618805345	46
336.22998	0.7959362618805345	54
381.16446	0.7959362618805345	54
392.16734	0.7959362618805345	54
377.13429	0.7959362618805345	46
130.02659	0.7959362618805345	54
448.35335	0.7959362618805345	46
186.01639	0.7959362618805345	46
579.52269	0.7959362618805345	54
226.12037	0.7959362618805345	46
578.31069	0.7959362618805345	54
136.01947	0.7959362618805345	54
226.15684	0.7959362618805345	46
358.1379	0.7959362618805345	54
408.21474	0.7959362618805345	46
404.1472	0.7959362618805345	46
284.23491	0.7959362618805345	46
168.05345	0.7959362618805345	54
335.1729	0.7959362618805345	54
360.24873	0.7959362618805345	46
397.28279	0.7959362618805345	54
280.14234	0.7959362618805345	46
562.31252	0.7959362618805345	46
526.25967	0.7959362618805345	54
520.33888	0.7959362618805345	46
278.1515	0.7959362618805345	54
97.96731	0.7959362618805345	54
370.27197	0.7959362618805345	54
578.43121	0.7959362618805345	54
396.17832	0.7959362618805345	54
279.18318	0.7959362618805345	54
332.2561	0.7959362618805345	54
240.24513	0.7959362618805345	46
453.28521	0.7959362618805345	46
336.22741	0.7959362618805345	54
444.30832	0.7959362618805345	46
342.20425	0.7959362618805345	54
490.36531	0.7959362618805345	46
155.99142	0.7959362618805345	46
193.07385	0.7959362618805345	54
169.08506	0.7959362618805345	54
426.27655	0.7959362618805345	46
167.0252	0.7959362618805345	54
238.12037	0.7959362618805345	54
356.25607	0.7959362618805345	46
252.17232	0.7959362618805345	54
168.07857	0.7959362618805345	46
337.13773	0.7959362618805345	54
242.07891	0.7959362618805345	46
182.0579	0.7959362618805345	46
226.0952	0.7959362618805345	54
244.08458	0.7959362618805345	46
164.03216	0.7959362618805345	46
272.19839	0.7959362618805345	46
196.14617	0.7959362618805345	54
418.30764	0.7959362618805345	46
366.24051	0.7959362618805345	46
307.09085	0.7959362618805345	54
342.31332	0.7959362618805345	54
465.28531	0.7959362618805345	46
242.13059	0.7959362618805345	54
138.03166	0.7959362618805345	46
285.23008	0.7959362618805345	54
123.06839	0.7959362618805345	46
412.33409	0.7959362618805345	54
446.37576	0.7959362618805345	46
266.18798	0.7959362618805345	46
266.12641	0.7959362618805345	54
812.68702	0.7959362618805345	46
265.13113	0.7959362618805345	54
264.20862	0.7959362618805345	54
210.13667	0.7959362618805345	54
282.12145	0.7959362618805345	54
242.22436	0.7959362618805345	46
411.29695	0.7959362618805345	46
298.17872	0.7959362618805345	46
335.12166	0.7959362618805345	54
460.28234	0.7959362618805345	54
332.18335	0.7959362618805345	54
475.29224	0.7959362618805345	46
387.29829	0.7959362618805345	54
268.13081	0.7959362618805345	54
347.13661	0.7959362618805345	54
275.13647	0.7959362618805345	54
428.25502	0.7959362618805345	54
281.13749	0.8534283054406895	47
304.17856	0.8534283054406895	53
380.29203	0.8534283054406895	47
178.07417	0.8534283054406895	47
129.07897	0.8534283054406895	47
390.15335	0.8534283054406895	47
411.27745	0.8534283054406895	53
316.29779	0.8534283054406895	53
147.05312	0.8534283054406895	47
593.3921	0.8534283054406895	53
406.23582	0.8534283054406895	53
422.21382	0.8534283054406895	53
476.36098	0.8534283054406895	53
273.1937	0.8534283054406895	53
456.35972	0.8534283054406895	53
500.15419	0.8534283054406895	53
414.26133	0.8534283054406895	47
325.22521	0.8534283054406895	47
396.28783	0.8534283054406895	53
244.12128	0.8534283054406895	53
432.2506	0.8534283054406895	47
382.23559	0.8534283054406895	53
392.22084	0.8534283054406895	47
362.24909	0.8534283054406895	53
374.17621	0.8534283054406895	47
137.06018	0.8534283054406895	53
172.01361	0.8534283054406895	47
143.02178	0.8534283054406895	47
254.0577	0.8534283054406895	53
143.09455	0.8534283054406895	47
112.01599	0.8534283054406895	47
189.10003	0.8534283054406895	53
206.07887	0.8534283054406895	47
488.3666	0.8534283054406895	47
216.08978	0.8534283054406895	53
358.18927	0.8534283054406895	53
238.22919	0.8534283054406895	53
186.06396	0.8534283054406895	47
352.33408	0.8534283054406895	47
188.11603	0.8534283054406895	47
219.11045	0.8534283054406895	53
314.2453	0.8534283054406895	47
152.04731	0.8534283054406895	53
294.18283	0.8534283054406895	53
323.28223	0.8534283054406895	47
298.25038	0.8534283054406895	47
468.32554	0.8534283054406895	47
365.29289	0.8534283054406895	53
244.07325	0.8534283054406895	53
232.14946	0.8534283054406895	53
244.20355	0.8534283054406895	53
270.10018	0.8534283054406895	53
294.29196	0.8534283054406895	53
126.04288	0.8534283054406895	47
410.28223	0.8534283054406895	47
494.32362	0.8534283054406895	47
464.31212	0.8534283054406895	53
186.05269	0.8534283054406895	53
509.33454	0.8534283054406895	53
111.06837	0.8534283054406895	53
148.08873	0.8534283054406895	47
573.33312	0.8534283054406895	53
436.31854	0.8534283054406895	53
332.15833	0.8534283054406895	53
146.1055	0.8534283054406895	53
494.29862	0.8534283054406895	53
224.11593	0.8534283054406895	47
281.14574	0.8534283054406895	47
609.38722	0.8534283054406895	47
118.06299	0.8534283054406895	53
179.05819	0.9117971811470265	52
304.13063	0.9117971811470265	52
278.16271	0.9117971811470265	52
420.25083	0.9117971811470265	48
552.3285	0.9117971811470265	52
103.02692	0.9117971811470265	52
510.26443	0.9117971811470265	48
195.12585	0.9117971811470265	48
131.0582	0.9117971811470265	52
249.17266	0.9117971811470265	52
180.1149	0.9117971811470265	52
137.09524	0.9117971811470265	52
580.36124	0.9117971811470265	48
290.15314	0.9117971811470265	48
123.04277	0.9117971811470265	48
149.06877	0.9117971811470265	48
203.07925	0.9117971811470265	48
293.14735	0.9117971811470265	52
278.22474	0.9117971811470265	52
442.38027	0.9117971811470265	52
108.06869	0.9117971811470265	52
362.20909	0.9117971811470265	48
470.23157	0.9117971811470265	52
436.23024	0.9117971811470265	48
296.19868	0.9117971811470265	52
412.26063	0.9117971811470265	48
217.13123	0.9117971811470265	52
112.02722	0.9117971811470265	52
112.05239	0.9117971811470265	52
448.31859	0.9117971811470265	52
125.99867	0.9117971811470265	48
118.02657	0.9117971811470265	48
306.19422	0.9117971811470265	48
270.05247	0.9117971811470265	48
564.14834	0.9117971811470265	52
171.05295	0.9117971811470265	48
300.22987	0.9117971811470265	48
270.18282	0.9117971811470265	52
196.07346	0.9117971811470265	52
113.9445	0.9117971811470265	48
250.15663	0.9117971811470265	52
328.24009	0.9117971811470265	48
174.01635	0.9117971811470265	48
188.06836	0.9117971811470265	48
256.07335	0.9117971811470265	52
202.09514	0.9117971811470265	52
210.12548	0.9117971811470265	48
424.31937	0.9117971811470265	48
356.21967	0.9117971811470265	52
133.04857	0.9117971811470265	52
318.21936	0.9117971811470265	52
320.23486	0.9117971811470265	48
101.08405	0.9117971811470265	52
236.1774	0.9117971811470265	48
207.05641	0.9117971811470265	52
330.11024	0.9117971811470265	52
408.28711	0.9117971811470265	48
156.04219	0.9117971811470265	52
261.08462	0.9117971811470265	52
282.14648999999997	0.9117971811470265	52
153.09028	0.9117971811470265	52
380.1432	0.9117971811470265	52
133.05272	0.9117971811470265	48
195.05307	0.9117971811470265	52
609.56968	0.9117971811470265	52
264.24445	0.9117971811470265	48
430.30778	0.9117971811470265	52
162.07877	0.9117971811470265	48
540.31038	0.9117971811470265	52
161.10521	0.9117971811470265	52
139.97791	0.9117971811470265	52
216.13593	0.9117971811470265	52
198.05278	0.9117971811470265	52
169.03749	0.9117971811470265	52
261.15732	0.9117971811470265	52
252.09957	0.9117971811470265	48
341.29254	0.9117971811470265	52
358.23266	0.9117971811470265	52
416.25563	0.9117971811470265	48
185.06878	0.9117971811470265	52
410.26719	0.9117971811470265	52
294.19416	0.9117971811470265	48
517.32281	0.9117971811470265	48
178.02984	0.9117971811470265	52
150.07932	0.9705124596765462	51
448.26854	0.9705124596765462	51
368.23253	0.9705124596765462	51
267.14691	0.9705124596765462	51
385.12238	0.9705124596765462	51
252.14717	0.9705124596765462	51
1022.49057	0.9705124596765462	51
480.26523	0.9705124596765462	51
282.03834	0.9705124596765462	51
348.17969	0.9705124596765462	51
282.08529	0.9705124596765462	51
91.99308	0.9705124596765462	51
850.47438	0.9705124596765462	51
316.09464	0.9705124596765462	51
586.31672	0.9705124596765462	51
196.07346	0.9705124596765462	51
136.05236	0.9705124596765462	51
552.31089	0.9705124596765462	51
568.32545	0.9705124596765462	51
304.23985	0.9705124596765462	51
500.38577	0.9705124596765462	51
356.27136	0.9705124596765462	51
183.05313	0.9705124596765462	51
189.99354	0.9705124596765462	51
364.26109	0.9705124596765462	51
212.00846	0.9705124596765462	51
334.21434	0.9705124596765462	51
183.11193	0.9705124596765462	51
173.99862	0.9705124596765462	51
205.07375	0.9705124596765462	51
213.13637	0.9705124596765462	51
106.00874	0.9705124596765462	51
358.28886	0.9705124596765462	51
285.13625	0.9705124596765462	51
208.04042	0.9705124596765462	51
496.30302	0.9705124596765462	51
302.10166	0.9705124596765462	51
288.13591	0.9705124596765462	51
494.23106	0.9705124596765462	51
312.22989	0.9705124596765462	51
140.08365	0.9705124596765462	51
216.115	0.9705124596765462	51
240.06686	0.9705124596765464	49
436.25719	0.9705124596765464	49
470.28853	0.9705124596765464	49
329.18369	0.9705124596765464	49
167.06943	0.9705124596765464	49
261.12102	0.9705124596765464	49
552.27483	0.9705124596765464	49
384.12086	0.9705124596765464	49
622.44407	0.9705124596765464	49
339.10951	0.9705124596765464	49
248.03806	0.9705124596765464	49
147.08953	0.9705124596765464	49
242.09012	0.9705124596765464	49
128.00441	0.9705124596765464	49
590.38234	0.9705124596765464	49
268.2763	0.9705124596765464	49
117.04253	0.9705124596765464	49
400.26121	0.9705124596765464	49
179.0794	0.9705124596765464	49
400.31883	0.9705124596765464	49
234.173	0.9705124596765464	49
233.08972	0.9705124596765464	49
120.02447	0.9705124596765464	49
158.04395	0.9705124596765464	49
138.06801	0.9705124596765464	49
171.08951	0.9705124596765464	49
246.1002	0.9705124596765464	49
339.11645	0.9705124596765464	49
236.07947	0.9705124596765464	49
207.11041	0.9705124596765464	49
281.0897	0.9705124596765464	49
238.15664	0.9705124596765464	49
354.31335	0.9705124596765464	49
292.20339	0.9705124596765464	49
146.09423	0.9705124596765464	49
365.21004	0.9705124596765464	49
124.08879	0.9705124596765464	49
280.17845	0.9705124596765464	49
734.46211	0.9705124596765464	49
218.10539	0.9705124596765464	49
444.20097	0.9705124596765464	49
218.13388	1	50
152.05852	1	50
467.29902	1	50
164.03315	1	50
260.15209	1	50
143.07348	1	50
165.99356	1	50
160.04831	1	50
372.23132	1	50
326.24548	1	50
267.09659	1	50
189.00952	1	50
541.0605	1	50
229.10611	1	50
211.09561	1	50
522.31884	1	50
304.2036	1	50
298.17783	1	50
110.00347	1	50
380.18346	1	50
266.26067	1	50
94.04175	1	50
481.31658	1	50
324.03582	1	50
135.10478	1	50
216.07459	1	50
163.08443	1	50
162.01629	1	50
352.22492	1	50
142.02651	1	50
290.15493	1	50
412.29946	1	50
282.14648999999997	1	50
372.26613	1	50
368.2567	1	50
96.05751	1	50
134.04008	1	50
355.3087	1	50
196.10983	1	50
332.19879	1	50
173.04767	1	50
149.05107	1	50
427.02931	1	50
386.32023	1	50
568.34089	1	50
